show_id,title,date_added,release_year,duration,description,tipo_id,rating_id
s7501,"Monster High: Scaris, City of Frights",2015-07-07,2013,60,"When Clawdeen gets a chance to study with a top fashion designer, she and her pals hop on a plane to Scaris, France, the city where screams come true.",0,8
s7502,Monster High: Why Do Ghouls Fall in Love?,2018-01-01,2013,46,Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?,0,7
s7504,Monster-in-Law,2020-01-01,2005,101,An office temp thinks she's found Mr. Right when she starts dating a handsome surgeon. But there's a problem standing in the way of everlasting bliss.,0,2
s7507,Moon,2020-01-01,2009,97,"As he nears the end of a lonely three-year stint on the moon base Sarang, astronaut Sam Bell begins to hear and see strange things.",0,4
s7508,Moonlight,2019-05-21,2016,111,"In a crime-infested Miami neighborhood, a gay African-American boy with a drug-addicted mother grows up with the help of a mentoring drug dealer.",0,4
s7509,Moonwalkers,2017-09-08,2015,96,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",0,4
s7510,Moor,2017-11-01,2015,135,"A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.",0,1
s7511,Morris from America,2018-11-01,2016,91,"When his father moves from the U.S. to Heidelberg, Germany, an African American teenager struggles to find his place and pursue his hip-hop dreams.",0,4
s7513,Morya,2018-02-15,2011,121,Two communities in Mumbai get a final chance to compete with each other in the celebration of the iconic Ganesh Chaturthi festival.,0,1
s7514,Motu Patlu: King of Kings,2017-07-06,2016,109,"Motu and Patlu want to help a circus lion get back to the jungle. On the way, the three become caught up in an exciting adventure in the forest.",0,12
s7516,Movie 43,2019-04-09,2013,94,"An eye-popping cast stars in this sketch-comedy collage, the new millennium's homage to classic anthology films like The Kentucky Fried Movie.",0,4
s7517,Mr. Church,2018-12-22,2016,105,"A temporary personal chef, a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.",0,2
s7518,Mr. Deeds,2020-08-01,2002,97,"After inheriting a media empire, humble Longfellow Deeds moves to the Big Apple – where a reporter and a company bigwig are waiting to pounce on him.",0,2
s7519,Mr. Gaga: A True Story of Love and Dance,2017-06-15,2015,102,World-renowned choreographer Ohad Naharin is profiled in this vivid documentary that mixes rehearsal footage with insights about his influence.,0,1
s7520,Mr. Virgin,2018-08-16,1984,86,"When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.",0,1
s7521,Mr. Woodcock,2019-09-01,2007,88,"When a self-help author learns that his mother has fallen for his sadistic high school gym teacher, he tries to put a stop to their budding romance.",0,2
s7523,Ms. Mammy,2019-06-06,2012,90,A successful advertising agency executive falls asleep on an airplane and wakes up in an alternate universe as a stay-at-home mom with three kids.,0,1
s7524,Mud,2021-01-01,2012,131,"Two Mississippi teens meet peculiar drifter Mud and get caught up in his web of tall tales about lost love, crimes of passion and bounty hunters.",0,2
s7525,Mujhse Shaadi Karogi,2019-12-31,2004,158,"Samir must overcome a hostile horoscope, a hot temper and a determined rival to win the heart of Rani, the love of his life.",0,5
s7526,Mune: Guardian of the Moon,2018-01-26,2014,85,"When the old guardian of the moon retires, the mischievous Mune is chosen as his successor, but he worries he's not up to the job.",0,3
s7527,Muppets Most Wanted,2020-09-01,2014,110,"In the middle of their global tour, the Muppets inadvertently get mixed up in a perilous drama involving a gang of international jewel thieves.",0,3
s7528,Murder Party,2018-09-01,2007,79,"A mild-mannered office drone plucks a Halloween party invitation off the street and suddenly finds himself the main event at a ""murder party.""",0,11
s7531,Mutiny on the Bounty,2019-11-01,1962,185,"Marlon Brando gives a nuanced performance as the aristocratic Lt. Fletcher Christian, an officer aboard the HMS Bounty who leads a mutiny against the ship's tyrannical Capt. Bligh.",0,5
s7532,My Babysitter's a Vampire: The Movie,2018-10-17,2010,80,"When their parents head out for the evening, Ethan and his little sister get the babysitter of their nightmares: a fledgling vampire named Sarah.",0,5
s7533,My Brother ... Nikhil,2018-10-30,2005,116,"After being diagnosed HIV-positive, a champion swimmer is disowned and harassed by all except his loving sister and loyal boyfriend.",0,5
s7534,My Daddy is in Heaven,2018-06-12,2017,95,"After the sudden loss of her husband, a mother has a crisis of faith and struggles to keep her life together for the sake of her daughter and herself.",0,1
s7535,My Dog is My Guide,2019-04-18,2013,99,"Relocated to a new post and struggling to adjust, a police officer further complicates his life by falling for a woman he has little in common with.",0,1
s7536,My Entire High School Sinking Into the Sea,2018-01-23,2016,77,"After an earthquake sends their school building drifting into the sea, a group of high-schoolers struggles to survive and overcome clique wars.",0,2
s7537,My Ex-Ex,2017-08-15,2015,91,A recently dumped attorney hires a psychic to help her win back her boyfriend. Things take an unexpected turn when another ex re-enters the picture.,0,0
s7540,My Life as a Zucchini,2017-10-01,2016,68,"A 9-year-old boy finds his life upended when he's sent to live in an orphanage in this stop-motion animated tale of loss, friendship and young love.",0,2
s7542,My Little Pony Equestria Girls: Friendship Games,2015-12-01,2015,72,"Rainbow Dash, Applejack and friends compete against Crystal Prep Academy and their lead athlete, this world's Twilight Sparkle, in sporting events.",0,9
s7543,My Little Pony Equestria Girls: Rainbow Rocks,2014-12-17,2014,73,"Rainbow Dash, Applejack, Pinkie Pie, Rarity and Fluttershy plan to perform with their new band at the Canterlot High musical showcase.",0,9
s7545,"My Schoolmate, the Barbarian",2018-08-16,2001,90,"A brainy private school student is transferred to a far less elite institution, where he must fend off classmates who settle scores with fistfights.",0,1
s7546,My Scientology Movie,2017-07-13,2015,99,"After speaking with former Scientology members and being stonewalled by higher-ups, filmmaker Louis Theroux hires actors to re-create alleged events.",0,0
s7547,My Sister's Keeper,2019-09-01,2009,109,A former defense attorney finds herself back in court when she and her husband are sued for medical emancipation by their 11-year-old daughter.,0,2
s7549,My True Friend,2018-07-25,2012,108,A bullied student forms a bond with the leader of a youth gang and discovers the power and meaning of true friendship.,0,0
s7550,My Week with Marilyn,2019-05-30,2011,99,"While filming a movie in England, Hollywood icon Marilyn Monroe slips away with a young Brit for a week of self-discovery and frivolity.",0,4
s7553,Mythily Veendum Varunnu,2018-08-01,2017,88,"After losing her father, a young woman moves to the city to earn money. When she finds a job at a mysterious bungalow, her worst nightmares come true.",0,5
s7554,Nacho Libre,2019-11-01,2006,92,"When Ignacio learns of an orphanage's financial woes, he pitches in to help – by disguising himself and joining the professional wrestling circuit.",0,3
s7556,Nails,2018-03-10,2017,85,"Recently paralyzed in a devastating car accident, Dana begins to suspect a dark and sinister force may be lurking within her hospital room.",0,0
s7558,Namak Halaal,2019-12-31,1982,171,"While loyally defending his boss from mobsters trying to kill him, a naive, hotel bellboy discovers the family he never knew he had.",0,1
s7559,Namour,2017-03-15,2016,80,"Aimless valet driver Steven Bassem can't find the motivation to get a better job, even when his fractious immigrant family starts falling apart.",0,11
s7560,Naruto Shippuden : Blood Prison,2017-09-01,2011,102,"Mistakenly accused of an attack on the Fourth Raikage, ninja Naruto is imprisoned in the impenetrable Hozuki Castle and his powers are sealed.",0,1
s7561,Natalia Valdebenito: Gritona,2017-11-10,2017,76,"Chile's Natalia Valdebenito hits Santiago's Teatro Caupolicán with a one-woman show steeped in irony, a dash of improv and her own personal style.",0,0
s7564,National Parks Adventure,2018-02-01,2016,42,"Narrated by Robert Redford, this documentary tours the awe-inspiring landscapes, historic sites and untamed wilderness of America's great parks.",0,8
s7565,National Treasure,2018-06-01,2004,131,"Modern treasure hunters search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin.",0,3
s7566,Natsamrat - Asa Nat Hone Nahi,2018-06-01,2016,165,"A veteran Shakespearean actor steps off the stage and into the painful tragedy of old age, facing ungrateful family and his fleeting legacy.",0,1
s7567,Natural Born Pranksters,2016-09-15,2016,91,"The biggest pranksters on YouTube – VitalyzdTV, Dennis Roady and Roman Atwood – turn Hollywood into ""Prankwood"" with their most over-the-top stunts.",0,4
s7568,Natural Selection,2016-12-01,2015,101,"As the new kid, a shy high school senior finds himself tormented by all his peers except one. But his new friend has a dark, infectious outlook.",0,4
s7578,Neruda,2017-06-26,2016,108,"When a Chilean policeman vows to find and capture leftist poet Pablo Neruda, a game of cat and mouse ensues that tests both their wills.",0,4
s7579,Never Heard,2019-02-15,2018,89,"As his father sits behind bars, a young man is lured into Los Angeles' merciless drug world and forced to choose between God and gang life.",0,5
s7580,New York Minute,2020-01-01,2004,91,"When bickering teenage twins accidentally land in the middle of a criminal operation, they'll have to work together to get themselves out of trouble.",0,3
s7582,Next,2019-07-01,2007,96,Las Vegas magician Cris can see a few minutes into the future and an FBI agent wants his help thwarting a nuclear attack.,0,2
s7583,Nibunan,2018-05-01,2017,124,"With numbers written on a doll as their only clue, three officers of the law track down a psychotic killer, unearthing dark secrets along the way.",0,1
s7584,Night Comes On,2020-08-27,2018,87,A teen fresh out of juvenile detention tries to rescue her sister from foster care in order to exact revenge on their father for their mother's murder.,0,0
s7585,Night Moves,2019-06-30,2013,113,A pair of young environmentalists enlist the help of an ex-military explosives expert to carry out a dangerous act of eco-terrorism.,0,4
s7586,Nightcrawler,2020-08-10,2014,118,A young hustler finds success trolling the streets of Los Angeles to film disasters and death. But the darkness he captures starts to take hold of him.,0,4
